-48.627114 || 0
-27.339874 || 0
-48.627114 || 0
-27.339874 || 0
-48.627114 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.316617 || 0
-48.630052 || 0
-27.316617 || 0
-48.630052 || 0
-27.315253 || 0
-48.630780 || 0
-27.315253 || 0
-48.630780 || 0
-27.316617 || 0
-48.630052 || 0
-27.316617 || 0
-48.630052 || 0
-27.315253 || 0
-48.630780 || 0
-27.315253 || 0
-48.630780 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.292841 || 0
-48.630975 || 0
-27.292841 || 0
-48.630975 || 0
-27.291873 || 0
-48.630871 || 0
-27.291873 || 0
-48.630871 || 0
-27.292841 || 0
-48.630975 || 0
-27.292841 || 0
-48.630975 || 0
-27.290805 || 0
-48.630729 || 0
-27.290805 || 0
-48.630729 || 0
-27.291873 || 0
-48.630871 || 0
-27.291873 || 0
-48.630871 || 0
-27.290805 || 0
-48.630729 || 0
-27.290805 || 0
-48.630729 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.283674 || 0
-48.631026 || 0
-27.283674 || 0
-48.631026 || 0
-27.344830 || 0
-48.631810 || 0
-27.343851 || 0
-48.630882 || 0
-27.343851 || 0
-48.630882 || 0
-27.343851 || 0
-48.630882 || 0
-27.343851 || 0
-48.630882 || 0
-27.343148 || 0
-48.630078 || 0
-27.343148 || 0
-48.630078 || 0
-27.343148 || 0
-48.630078 || 0
-27.343148 || 0
-48.630078 || 0
-27.342362 || 0
-48.629106 || 0
-27.342362 || 0
-48.629106 || 0
-27.342362 || 0
-48.629106 || 0
-27.342362 || 0
-48.629106 || 0
-27.341688 || 0
-48.628299 || 0
-27.341688 || 0
-48.628299 || 0
-27.341688 || 0
-48.628299 || 0
-27.341688 || 0
-48.628299 || 0
-27.340961 || 0
-48.627548 || 0
-27.340961 || 0
-48.627548 || 0
-27.340961 || 0
-48.627548 || 0
-27.340961 || 0
-48.627548 || 0
-27.339874 || 0
-48.627114 || 0
-27.339874 || 0
-48.627114 || 0
-27.339874 || 0
-48.627114 || 0
-27.339874 || 0
-48.627114 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.338880 || 0
-48.627093 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.337850 || 0
-48.627079 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.336944 || 0
-48.627042 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.335718 || 0
-48.626922 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.334612 || 0
-48.626873 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.333212 || 0
-48.626914 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.332093 || 0
-48.626849 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.330714 || 0
-48.626765 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.329350 || 0
-48.626742 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.328182 || 0
-48.626702 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.326780 || 0
-48.626805 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.325629 || 0
-48.626956 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.324289 || 0
-48.627129 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.323156 || 0
-48.627282 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.322095 || 0
-48.627451 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320972 || 0
-48.627688 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.320163 || 0
-48.628026 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.319100 || 0
-48.628654 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.317900 || 0
-48.629335 || 0
-27.316617 || 0
-48.630052 || 0
-27.316617 || 0
-48.630052 || 0
-27.315253 || 0
-48.630780 || 0
-27.315253 || 0
-48.630780 || 0
-27.316617 || 0
-48.630052 || 0
-27.316617 || 0
-48.630052 || 0
-27.315253 || 0
-48.630780 || 0
-27.315253 || 0
-48.630780 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.314208 || 0
-48.631319 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.313221 || 0
-48.631897 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.311935 || 0
-48.632592 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.310538 || 0
-48.632918 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.309332 || 0
-48.632913 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.308176 || 0
-48.632770 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.306706 || 0
-48.632644 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.305353 || 0
-48.632476 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.303831 || 0
-48.632257 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.302755 || 0
-48.632131 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.301649 || 0
-48.631978 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.300281 || 0
-48.631819 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.299161 || 0
-48.631669 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.298060 || 0
-48.631517 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.296812 || 0
-48.631382 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.295576 || 0
-48.631224 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.294432 || 0
-48.631098 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.293683 || 0
-48.631007 || 0
-27.292841 || 0
-48.630975 || 0
-27.292841 || 0
-48.630975 || 0
-27.291873 || 0
-48.630871 || 0
-27.291873 || 0
-48.630871 || 0
-27.292841 || 0
-48.630975 || 0
-27.292841 || 0
-48.630975 || 0
-27.290805 || 0
-48.630729 || 0
-27.290805 || 0
-48.630729 || 0
-27.291873 || 0
-48.630871 || 0
-27.291873 || 0
-48.630871 || 0
-27.290805 || 0
-48.630729 || 0
-27.290805 || 0
-48.630729 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.289660 || 0
-48.630763 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.288406 || 0
-48.630813 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.287346 || 0
-48.630852 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.286225 || 0
-48.630896 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.285048 || 0
-48.630957 || 0
-27.283674 || 0
-48.631026 || 0
-27.283674 || 0
-48.631026 || 0
-27.283674 || 0
-48.631026 || 0
-27.283674 || 0
-48.631026 || 0
-10.928780 || 3
-37.066465 || 3
-10.928695 || 3
-37.066740 || 3
-10.928695 || 3
-37.066740 || 3
-10.928584 || 3
-37.066998 || 3
-10.928584 || 3
-37.066998 || 3
-10.928193 || 3
-37.067783 || 3
-10.928193 || 3
-37.067783 || 3
-10.928122 || 3
-37.068670 || 3
-10.928122 || 3
-37.068670 || 3
-10.927866 || 3
-37.069652 || 3
-10.927866 || 3
-37.069652 || 3
-10.927282 || 3
-37.071027 || 3
-10.927282 || 3
-37.071027 || 3
-10.927123 || 3
-37.071221 || 3
-10.927123 || 3
-37.071221 || 3
-10.927211 || 3
-37.071150 || 3
-10.927211 || 3
-37.071150 || 3
-10.927566 || 3
-37.071923 || 3
-10.927566 || 3
-37.071923 || 3
-10.928288 || 3
-37.071926 || 3
-10.928288 || 3
-37.071926 || 3
-10.928701 || 3
-37.072053 || 3
-10.928701 || 3
-37.072053 || 3
-10.928196 || 3
-37.072314 || 3
-10.928196 || 3
-37.072314 || 3
-10.925900 || 3
-37.075181 || 3
-10.925900 || 3
-37.075181 || 3
-10.925716 || 3
-37.075154 || 3
-10.925716 || 3
-37.075154 || 3
-10.925418 || 3
-37.076027 || 3
-10.925418 || 3
-37.076027 || 3
-10.925417 || 3
-37.076027 || 3
-10.925417 || 3
-37.076027 || 3
-10.925418 || 3
-37.076027 || 3
-10.925418 || 3
-37.076027 || 3
-10.925435 || 3
-37.076129 || 3
-10.925435 || 3
-37.076129 || 3
-10.927947 || 3
-37.077195 || 3
-10.927947 || 3
-37.077195 || 3
-10.976466 || 3
-37.063907 || 3
-10.976466 || 3
-37.063907 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.928522 || 3
-37.081693 || 3
-10.930332 || 3
-37.080410 || 3
-10.930332 || 3
-37.080410 || 3
-10.918537 || 3
-37.092205 || 3
-10.918537 || 3
-37.092205 || 3
-10.914150 || 3
-37.087197 || 3
-10.914150 || 3
-37.087197 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.913880 || 3
-37.087135 || 3
-10.913880 || 3
-37.087135 || 3
-10.914420 || 3
-37.087259 || 3
-10.914420 || 3
-37.087259 || 3
-10.914805 || 3
-37.084556 || 3
-10.914805 || 3
-37.084556 || 3
-10.914805 || 3
-37.084556 || 3
-10.914805 || 3
-37.084556 || 3
-10.913339 || 3
-37.087011 || 3
-10.913339 || 3
-37.087011 || 3
-10.920930 || 3
-37.084352 || 3
-10.920930 || 3
-37.084352 || 3
-10.918861 || 3
-37.085592 || 3
-10.918861 || 3
-37.085592 || 3
-10.914740 || 3
-37.087825 || 3
-10.914740 || 3
-37.087825 || 3
-10.918940 || 3
-37.085362 || 3
-10.918940 || 3
-37.085362 || 3
-10.914740 || 3
-37.087824 || 3
-10.914740 || 3
-37.087824 || 3
-10.921213 || 3
-37.084911 || 3
-10.921213 || 3
-37.084911 || 3
-10.923297 || 3
-37.084087 || 3
-10.923297 || 3
-37.084087 || 3
-10.922074 || 3
-37.081417 || 3
-10.922074 || 3
-37.081417 || 3
-10.928031 || 3
-37.083558 || 3
-10.928031 || 3
-37.083558 || 3
-10.922074 || 3
-37.081417 || 3
-10.922074 || 3
-37.081417 || 3
-10.925298 || 3
-37.081555 || 3
-10.925298 || 3
-37.081555 || 3
-10.928276 || 3
-37.082625 || 3
-10.928276 || 3
-37.082625 || 3
-10.923461 || 3
-37.083465 || 3
-10.923461 || 3
-37.083465 || 3
-10.924603 || 3
-37.083489 || 3
-10.924603 || 3
-37.083489 || 3
-10.923838 || 3
-37.084211 || 3
-10.923838 || 3
-37.084211 || 3
-10.921496 || 3
-37.085470 || 3
-10.921496 || 3
-37.085470 || 3
-10.928031 || 3
-37.083558 || 3
-10.928031 || 3
-37.083558 || 3
-10.922533 || 3
-37.094791 || 3
-10.922533 || 3
-37.094791 || 3
-10.928276 || 3
-37.082625 || 3
-10.928276 || 3
-37.082625 || 3
-10.920005 || 3
-37.091297 || 3
-10.920005 || 3
-37.091297 || 3
-10.910935 || 3
-37.099799 || 3
-10.910935 || 3
-37.099799 || 3
-10.922256 || 3
-37.099311 || 3
-10.922256 || 3
-37.099311 || 3
-10.922269 || 3
-37.099095 || 3
-10.922269 || 3
-37.099095 || 3
-10.896793 || 3
-37.053511 || 3
-10.896849 || 3
-37.053485 || 3
-10.896849 || 3
-37.053485 || 3
-10.896818 || 3
-37.053519 || 3
-10.896818 || 3
-37.053519 || 3
-10.896819 || 3
-37.053529 || 3
-10.896819 || 3
-37.053529 || 3
-10.896819 || 3
-37.053529 || 3
-10.896819 || 3
-37.053529 || 3
-10.896877 || 3
-37.053600 || 3
-10.896841 || 3
-37.053538 || 3
-10.896841 || 3
-37.053538 || 3
-10.896816 || 3
-37.053544 || 3
-10.896802 || 3
-37.053489 || 3
-10.896802 || 3
-37.053489 || 3
-10.896802 || 3
-37.053489 || 3
-10.896802 || 3
-37.053489 || 3
-10.896810 || 3
-37.053508 || 3
-10.896786 || 3
-37.053593 || 3
-10.896786 || 3
-37.053593 || 3
-10.896795 || 3
-37.053590 || 3
-10.896795 || 3
-37.053590 || 3
-10.896795 || 3
-37.053589 || 3
-10.896795 || 3
-37.053589 || 3
-10.896795 || 3
-37.053588 || 3
-10.896795 || 3
-37.053588 || 3
-10.896795 || 3
-37.053588 || 3
-10.896795 || 3
-37.053588 || 3
-10.896796 || 3
-37.053588 || 3
-10.896796 || 3
-37.053588 || 3
-10.896797 || 3
-37.053587 || 3
-10.896797 || 3
-37.053587 || 3
-10.896797 || 3
-37.053587 || 3
-10.896797 || 3
-37.053587 || 3
-10.896797 || 3
-37.053587 || 3
-10.896797 || 3
-37.053587 || 3
-10.896798 || 3
-37.053587 || 3
-10.896798 || 3
-37.053587 || 3
-10.896805 || 3
